# HEADER0:1281
# HEADER1:1792
# HEADER2:513
# HEADER3:770
# HEADER4:32772
163804312 16383 0
163877237 10989 0
163982032 10946 0
164044021 10988 0
164231842 7858 0
164304016 16383 0
164398075 15773 0
164593600 16383 0
165013299 16383 0
165216442 16383 0
165399744 16383 0
165424221 10924 0
165602830 16383 0
165767516 10979 0
165779787 13064 0
165826691 16383 0
165960329 16383 0
166416107 16383 0
166751183 10983 0
166832603 16383 0
167001062 16383 0
167076223 10985 0
167252449 16383 0
167383517 16383 0
167408047 16383 0
167544141 15596 0
167897953 10936 0
168055766 0 0
168070470 16383 0
168073078 8173 0
168135850 16383 0
168188143 16383 0
168420334 16245 0
168497722 14811 0
168697074 16383 0
168750860 16383 0
168976574 16383 0
169015342 13412 0
169251765 10924 0
169354621 14706 0
169540132 11054 0
169621131 10976 0
169707928 16383 0
169972970 16383 0
170165104 14496 0
170167649 16383 0
170361126 16383 0
170375477 10977 0
170588496 12661 0
170674311 16383 0
170915910 16383 0
171175299 16383 0
171276401 16383 0
171382393 10933 0
171390111 16166 0
171504783 16383 0
171559067 16383 0
171644408 12985 0
171891777 16383 0
171961761 10966 0
172114411 10893 0
172130457 16383 0
172260702 10968 0
172393217 10953 0
172452171 10358 0
172502351 10931 0
172703894 11001 0
173336312 16383 0
173362012 10942 0
173443744 10977 0
173461274 16383 0
173494863 16383 0
173672624 16383 0
173793819 10852 0
174034130 16383 0
174076082 16383 0
174433521 16383 0
174441424 16383 0
174580868 16383 0
174665241 13361 0
174722455 16196 0
174785288 10950 0
174789849 16383 0
175154099 16383 0
175171285 16383 0
175344906 16383 0
175365730 16383 0
175387710 10958 0
175448902 16383 0
175738469 15154 0
175749275 16383 0
175848019 16383 0
175931761 10920 0
176014764 9991 0
176031961 10281 0
176187937 10966 0
176192443 16383 0
176444526 16383 0
176462533 16383 0
176484387 16383 0
176519427 14451 0
176547404 10958 0
176607983 10932 0
176885080 10973 0
176938545 16383 0
177107831 16383 0
177119382 16383 0
177421806 12258 0
177435819 10977 0
177517344 10933 0
177777946 13795 0
177802311 10973 0
177848693 16383 0
177904750 16383 0
177996558 16383 0
178202101 16383 0
178445776 10959 0
178459840 10984 0
178506102 16383 0
178749287 10857 0
178763317 10932 0
179042289 10949 0
179522228 10901 0
180483858 16383 0
180641852 16383 0
180712188 9463 0
181020946 15535 0
181031990 10951 0
181104913 15271 0
181200966 10952 0
181711907 9602 0
181821194 13906 0
182008728 16383 0
182020026 13039 0
182129961 10982 0
182158408 16383 0
182168385 16383 0
182253618 11016 0
182255032 16383 0
182461788 11305 0
182490407 10932 0
182994603 10937 0
183195398 16383 0
183230240 16383 0
183427175 16383 0
183734910 11024 0
183829306 16383 0
183940892 12279 0
184103705 15373 0
184109060 16383 0
184129413 0 0
184129886 0 0
184341502 13677 0
184361315 10947 0
184684854 16383 0
184769355 16383 0
184801608 16383 0
184803864 16383 0
185056385 16383 0
185149207 16383 0
185192642 16383 0
185306955 10934 0
185351994 16097 0
185443678 16383 0
185497636 10896 0
185569204 14304 0
185685126 11612 0
186163443 13872 0
186323007 16383 0
186359115 16383 0
186396554 14241 0
186493215 10913 0
186528543 16383 0
186617442 16139 0
186874713 16383 0
187374024 10962 0
187451528 16383 0
187638471 11011 0
187947930 16383 0
188046217 16383 0
188137880 10941 0
188201011 16383 0
188477159 16383 0
188733451 10986 0
188811076 16383 0
188856638 16383 0
188891782 14576 0
189120143 16383 0
189170307 10494 0
189279407 16383 0
189281477 16383 0
189426503 16383 0
189648643 11002 0
190032341 16383 0
190067962 16383 0
190165721 14298 0
190542948 10952 0
190557723 11060 0
190617934 14227 0
190621211 16383 0
190678195 7389 0
190911517 10953 0
191160430 16383 0
191335803 16383 0
191432996 16383 0
191434126 16383 0
191736850 16383 0
191943424 10956 0
192025820 16383 0
192058987 16383 0
192373087 11023 0
192787842 10975 0
192892489 16383 0
193106075 9408 0
193116844 10961 0
193180377 10934 0
193515544 13787 0
193533026 16383 0
193550973 10950 0
193557760 16383 0
193573094 10911 0
193684731 10967 0
193743729 10966 0
193904079 16383 0
194074466 12289 0
194325647 16383 0
194508569 11884 0
194687730 16383 0
194725437 10919 0
194798021 16383 0
194812156 10975 0
195027991 16383 0
195031528 16383 0
195127312 10944 0
195136028 16383 0
195284814 16383 0
195415795 16383 0
195751453 16383 0
196114764 0 0
